playerId,Player name,Mat,Inn,Balls,Runs,Wkt,BBI,BBM,Eco,AVG,5W,10W
14659.0,Ravi Bishnoi,37,37,846,1062,37,24 / 2,24 / 2,7.53,28.7,0,0
11404.0,Ishan Porel,1,1,24,39,1,39 / -,39 / -,9.75,39.0,0,0
8983.0,James Neesham,14,13,216,334,8,12 / 3,12 / 3,9.28,41.75,0,0
8257.0,Karun Nair,76,0,0,0,0,0,0,0,0,0,0
7909.0,Mohammed Shami,93,93,2036,2890,99,15 / 3,15 / 3,8.52,29.19,0,0
6319.0,Mandeep Singh,108,2,12,26,0,8 / -,8 / -,13.0,0.0,0,0
6532.0,Chris Jordan,28,28,536,833,27,11 / 4,11 / 4,9.32,30.85,0,0
14452.0,Harpreet Brar,15,15,288,374,9,19 / -,19 / -,7.79,41.56,0,0
247.0,Chris Gayle,142,38,554,729,18,21 / 2,21 / 2,7.9,40.5,0,0
8796.0,Murugan Ashwin,42,42,846,1109,35,21 / -,21 / -,7.87,31.69,0,0
2195.0,Mayank Agarwal,113,0,0,0,0,0,0,0,0,0,0
624.0,Eoin Morgan,83,0,0,0,0,0,0,0,0,0,0
8095.0,Pat Cummins,42,42,953,1357,45,34 / 3,34 / 3,8.54,30.16,0,0
10162.0,Chris Green,1,1,17,24,0,24 / -,24 / -,8.47,0.0,0,0
8292.0,Kuldeep Yadav,59,57,1194,1655,61,14 / 5,14 / 5,8.32,27.13,0,0
12092.0,Kamlesh Nagarkoti,12,11,180,285,5,13 / -,13 / -,9.5,57.0,0,0
2276.0,Sunil Narine,148,147,3457,3820,152,19 / 4,19 / 4,6.63,25.13,1,0
9204.0,Nitish Rana,91,18,127,177,7,11 / -,11 / -,8.36,25.29,0,0
8944.0,Sandeep Warrier,5,5,102,134,2,31 / 0,31 / 0,7.88,67.0,0,0
11808.0,Shubman Gill,74,0,0,0,0,0,0,0,0,0,0
10896.0,Rinku Singh,17,0,0,0,0,0,0,0,0,0,0
12926.0,Varun Chakravarthy,42,42,972,1171,42,20 / 1,20 / 1,7.23,27.88,1,0
6496.0,Harry Gurney,8,8,162,238,7,25 / 2,25 / 2,8.81,34.0,0,0
9237.0,Pravin Tambe,33,33,660,853,28,20 / -,20 / -,7.75,30.46,0,0
11450.0,Ali Khan,0,0,0,0,0,0,0,0,0,0,0
9012.0,Rahul Tripathi,76,1,6,12,0,12 / -,12 / -,12.0,0.0,0,0
12345.0,Shivam Mavi,32,32,649,942,30,21 / -,21 / -,8.71,31.4,0,0
7736.0,Andre Russell,98,89,1430,2179,89,15 / 3,15 / 3,9.14,24.48,1,0
10551.0,Prasidh Krishna,51,51,1145,1703,49,30 / -,30 / -,8.92,34.76,0,0
9295.0,Nikhil Naik,4,0,0,0,0,0,0,0,0,0,0
9218.0,"
Siddhesh Lad",1,0,0,0,0,0,0,0,0,0,0
145.0,Dinesh Karthik,229,0,0,0,0,0,0,0,0,0,0
10692.0,Lockie Ferguson,35,35,765,1075,36,28 / 5,28 / 5,8.43,29.86,0,0
12254.0,Tom Banton,2,0,0,0,0,0,0,0,0,0,0
576.0,Rohit Sharma,227,32,339,453,15,6 / 1,6 / 1,8.02,30.2,0,0
8117.0,"
Trent Boult",78,78,1789,2475,92,18 / 4,18 / 4,8.3,26.9,0,0
12087.0,Rahul Chahar,55,54,1180,1477,57,27 / 3,27 / 3,7.51,25.91,0,0
8520.0,Quinton de Kock,92,0,0,0,0,0,0,0,0,0,0
10276.0,Ishan Kishan,75,0,0,0,0,0,0,0,0,0,0
7752.0,Chris Lynn,42,0,0,0,0,0,0,0,0,0,0
3651.0,Mohsin Khan,0,0,0,0,0,0,0,0,0,0,0
9647.0,Hardik Pandya,107,70,1052,1535,50,17 / 4,17 / 4,8.75,30.7,0,0
657.0,Kieron Pollard,189,107,1488,2180,69,44 / 4,44 / 4,8.79,31.59,0,0
12344.0,Anukul Roy,3,3,54,66,2,11 / -,11 / -,7.33,33.0,0,0
6315.0,Aditya Tare,35,0,0,0,0,0,0,0,0,0,0
8182.0,Jayant Yadav,19,19,366,419,8,8 / -,8 / -,6.87,52.38,0,0
7915.0,Suryakumar Yadav,123,1,6,8,0,8 / -,8 / -,8.0,0.0,0,0
1601.0,Saurabh Tiwary,93,0,0,0,0,0,0,0,0,0,0
13748.0,Sherfane Rutherford,10,6,41,59,1,6 / 1,6 / 1,8.63,59.0,0,0
2283.0,James Pattinson,10,10,213,320,11,19 / 2,19 / 2,9.01,29.09,0,0
11311.0,Krunal Pandya,98,93,1672,2038,61,14 / 4,14 / 4,7.31,33.41,0,0
1451.0,Dhawal Kulkarni,92,92,1787,2474,86,14 / 2,14 / 2,8.31,28.77,0,0
9311.0,Jasprit Bumrah,120,120,2742,3380,145,10 / 3,10 / 3,7.4,23.31,1,0
10947.0,Anmolpreet Singh,3,0,0,0,0,0,0,0,0,0,0
2250.0,Steven Smith,103,1,2,5,0,5 / 3,5 / 3,0.0,0.0,0,0
14696.0,Akash Singh,1,1,24,39,0,39 / -,39 / -,9.75,0.0,0,0
11540.0,Jofra Archer,35,35,825,981,46,15 / 4,15 / 4,7.13,21.33,0,0
9522.0,Tom Curran,13,13,238,430,13,29 / 4,29 / 4,10.84,33.08,0,0
13940.0,Yashasvi Jaiswal,23,1,1,6,0,6 / -,6 / -,0.0,0.0,0,0
13136.0,Kartik Tyagi,16,16,361,570,14,29 / -,29 / -,9.47,40.71,0,0
12627.0,Mayank Markande,20,20,360,510,17,23 / 0,23 / 0,8.5,30.0,0,0
12305.0,Riyan Parag,47,19,157,280,4,7 / -,7 / -,10.7,70.0,0,0
8271.0,Sanju Samson,138,0,0,0,0,0,0,0,0,0,0
6557.0,Ben Stokes,43,37,683,974,28,15 / 3,15 / 3,8.56,34.79,0,0
11442.0,Oshane Thomas,4,4,60,79,5,6 / 5,6 / 5,7.9,15.8,0,0
6327.0,"
Jaydev Unadkat",91,90,1896,2778,91,25 / 3,25 / 3,8.79,30.53,2,0
8358.0,Manan Vohra,55,0,0,0,0,0,0,0,0,0,0
527.0,Robin Uthappa,205,0,0,0,0,0,0,0,0,0,0
9617.0,Andrew Tye,30,30,684,979,42,17 / 4,17 / 4,8.59,23.31,1,0
9693.0,Rahul Tewatia,64,50,830,1096,32,18 / -,18 / -,7.92,34.25,0,0
10919.0,Shashank Singh,10,2,12,20,0,10 / -,10 / -,10.0,0.0,0,0
8924.0,Ankit Rajpoot,29,29,529,814,24,14 / -,14 / -,9.23,33.92,1,0
6349.0,David Miller,105,0,0,0,0,0,0,0,0,0,0
10954.0,Mahipal Lomror,18,8,72,92,1,22 / -,22 / -,7.67,92.0,0,0
9746.0,Shreyas Gopal,49,48,949,1281,49,16 / -,16 / -,8.1,26.14,0,0
2258.0,Jos Buttler,82,0,0,0,0,0,0,0,0,0,0
13135.0,Anuj Rawat,10,0,0,0,0,0,0,0,0,0,0
6293.0,Varun Aaron,52,50,994,1481,44,16 / -,16 / -,8.94,33.66,0,0
1413.0,Virat Kohli,223,26,251,368,4,25 / 1,25 / 1,8.8,92.0,0,0
7910.0,Yuzvendra Chahal,131,130,2856,3624,166,40 / 6,40 / 6,7.61,21.83,1,0
1643.0,Aaron Finch,92,5,43,67,1,11 / 0,11 / 0,9.35,67.0,0,0
10808.0,Mohammed Siraj,65,65,1334,1951,59,32 / 1,32 / 1,8.78,33.07,0,0
8281.0,Pawan Negi,50,42,716,939,34,18 / 1,18 / 1,7.87,27.62,0,0
74.0,Parthiv Patel,139,0,0,0,0,0,0,0,0,0,0
9715.0,Navdeep Saini,30,30,622,900,20,24 / 3,24 / 3,8.68,45.0,0,0
508.0,Dale Steyn,95,95,2176,2508,97,8 / 4,8 / 4,6.92,25.86,0,0
10945.0,Washington Sundar,51,49,918,1106,33,16 / 3,16 / 3,7.23,33.52,0,0
8642.0,Adam Zampa,14,14,287,370,21,19 / 5,19 / 5,7.74,17.62,1,0
1858.0,Umesh Yadav,133,132,2810,3918,135,23 / 2,23 / 2,8.37,29.02,0,0
1920.0,Isuru Udana,10,10,174,282,8,41 / 3,41 / 3,9.72,35.25,0,0
14606.0,Shahbaz Ahmed,29,22,330,472,13,7 / -,7 / -,8.58,36.31,0,0
13172.0,Josh Philippe,5,0,0,0,0,0,0,0,0,0,0
13088.0,Devdutt Padikkal,46,0,0,0,0,0,0,0,0,0,0
8333.0,Chris Morris,81,81,1720,2295,95,23 / 4,23 / 4,8.01,24.16,0,0
8298.0,Gurkeerat Singh Mann,41,6,78,97,5,15 / -,15 / -,7.46,19.4,0,0
11195.0,Shivam Dube,35,13,106,166,4,15 / 3,15 / 3,9.4,41.5,0,0
370.0,AB de Villiers,184,0,0,0,0,0,0,0,0,0,0
6692.0,Moeen Ali,44,37,554,627,24,7 / 3,7 / 3,6.79,26.12,0,0
1739.0,David Warner,162,1,1,2,0,2 / -,2 / -,0.0,0.0,0,0
12086.0,Abhishek Sharma,36,17,156,214,7,4 / -,4 / -,8.23,30.57,0,0
9785.0,Fabian Allen,5,4,90,136,2,22 / 2,22 / 2,9.07,68.0,0,0
10267.0,Basil Thampi,25,25,521,846,22,29 / -,29 / -,9.74,38.45,0,0
1807.0,Shreevats Goswami,31,0,0,0,0,0,0,0,0,0,0
1828.0,Siddarth Kaul,55,55,1209,1739,58,29 / 2,29 / 2,8.63,29.98,0,0
7906.0,Shahbaz Nadeem,72,70,1415,1784,48,16 / -,16 / -,7.56,37.17,0,0
1836.0,Manish Pandey,160,0,0,0,0,0,0,0,0,0,0
10738.0,Rashid Khan,92,92,2195,2333,112,24 / 5,24 / 5,6.38,20.83,0,0
11631.0,Sanjay Yadav,1,1,12,23,0,23 / -,23 / -,11.5,0.0,0,0
9572.0,Billy Stanlake,6,6,144,200,7,21 / 4,21 / 4,8.33,28.57,0,0
6326.0,Kane Williamson,76,2,18,31,0,7 / 2,7 / 2,10.33,0.0,0,0
10213.0,Virat Singh,3,0,0,0,0,0,0,0,0,0,0
8204.0,Vijay Shankar,51,22,238,344,9,19 / 2,19 / 2,8.67,38.22,0,0
8356.0,Sandeep Sharma,104,104,2318,3002,114,20 / 1,20 / 1,7.77,26.33,0,0
1465.0,Wriddhiman Saha,144,0,0,0,0,0,0,0,0,0,0
13113.0,Prithvi Raj,2,2,30,57,1,29 / -,29 / -,11.4,57.0,0,0
10225.0,T Natarajan,35,35,759,1094,38,10 / 3,10 / 3,8.65,28.79,0,0
3007.0,Mohammad Nabi,17,17,343,408,13,11 / 4,11 / 4,7.14,31.38,0,0
8313.0,Jason Holder,38,38,824,1177,49,52 / 5,52 / 5,8.57,24.02,0,0
12089.0,Priyam Garg,21,0,0,0,0,0,0,0,0,0,0
6507.0,Jonny Bairstow,39,0,0,0,0,0,0,0,0,0,0
10952.0,Khaleel Ahmed,34,34,778,1101,48,21 / 2,21 / 2,8.49,22.94,0,0
14628.0,Abdul Samad,25,5,54,113,2,9 / -,9 / -,12.56,56.5,0,0
1448.0,Cheteshwar Pujara,30,0,0,0,0,0,0,0,0,0,0
9244.0,Lukman Hussain Meriwala,1,1,18,32,1,32 / -,32 / -,10.67,32.0,0,0
7990.0,Sam Billings,30,0,0,0,0,0,0,0,0,0,0
11893.0,Vishnu Vinod,3,0,0,0,0,0,0,0,0,0,0
9443.0,Tim Seifert,3,0,0,0,0,0,0,0,0,0,0
544.0,Shakib al Hasan,71,70,1484,1839,63,17 / 5,17 / 5,7.44,29.19,0,0
8846.0,Sheldon Jackson,9,0,0,0,0,0,0,0,0,0,0
15861.0,Vaibhav Arora,5,5,107,164,3,21 / -,21 / -,9.2,54.67,0,0
8118.0,Ben Cutting,21,17,281,429,10,20 / 1,20 / 1,9.16,42.9,0,0
10917.0,Venkatesh Iyer,22,8,75,115,3,29 / 2,29 / 2,9.2,38.33,0,0
7625.0,Adam Milne,10,10,207,327,7,21 / 4,21 / 4,9.48,46.71,0,0
14565.0,Marco Jansen,10,10,228,319,9,25 / 1,25 / 1,8.39,35.44,0,0
6660.0,Dawid Malan,1,0,0,0,0,0,0,0,0,0,0
10280.0,Jhye Richardson,3,3,66,117,3,41 / 3,41 / 3,10.64,39.0,0,0
10226.0,Shahrukh Khan,19,0,0,0,0,0,0,0,0,0,0
12226.0,Riley Meredith,13,13,270,405,12,24 / 3,24 / 3,9.0,33.75,0,0
1437.0,Moises Henriques,62,60,950,1289,42,12 / 3,12 / 3,8.14,30.69,0,0
8107.0,Jalaj Saxena,1,1,18,27,0,27 / -,27 / -,9.0,0.0,0,0
15480.0,Nathan Ellis,5,5,102,145,4,40 / 4,40 / 4,8.53,36.25,0,0
9863.0,Mustafizur Rahim,46,46,1050,1365,46,16 / 5,16 / 5,7.8,29.67,0,0
9863.0,Mustafizur Rahim,46,46,1050,1365,46,16 / 5,16 / 5,7.8,29.67,0,0
9863.0,Mustafizur Rahman,46,46,1050,1365,46,16 / 5,16 / 5,7.8,29.67,0,0
9863.0,Mustafizur Rahman,46,46,1050,1365,46,16 / 5,16 / 5,7.8,29.67,0,0
13494.0,Chetan Sakariya,17,17,378,510,17,31 / 1,31 / 1,8.1,30.0,0,0
10045.0,Liam Livingstone,23,13,144,215,6,27 / 2,27 / 2,8.96,35.83,0,0
13537.0,Kuldip Yadav,1,1,12,16,0,16 / -,16 / -,8.0,0.0,0,0
10693.0,Glenn Phillips,3,2,12,20,1,17 / 1,17 / 1,10.0,20.0,0,0
8709.0,Sachin Baby,19,2,10,8,2,4 / -,4 / -,4.8,4.0,0,0
10636.0,Rajat Patidar,12,0,0,0,0,0,0,0,0,0,0
9441.0,Kyle Jamieson,9,9,168,269,9,41 / 2,41 / 2,9.61,29.89,0,0
12669.0,Suyesh Prabhudessai,5,0,0,0,0,0,0,0,0,0,0
12669.0,Suyesh Prabhudessai,5,0,0,0,0,0,0,0,0,0,0
12669.0,Suyash Prabhudessai,5,0,0,0,0,0,0,0,0,0,0
12669.0,Suyash Prabhudessai,5,0,0,0,0,0,0,0,0,0,0
13169.0,Tim David,9,0,0,0,0,0,0,0,0,0,0
8393.0,Dushmantha Chameera,12,12,264,384,9,17 / 4,17 / 4,8.73,42.67,0,0
10926.0,Wanindu Hasaranga,18,18,378,490,26,18 / 4,18 / 4,7.78,18.85,1,0
1726.0,Bhuvneshwar Kumar,146,146,3262,3971,154,19 / 5,19 / 5,7.3,25.79,1,0
13866.0,Sai Sudharshan,5,0,0,0,0,0,0,0,0,0,0
13213.0,Rahmanullah Gurbaz,0,0,0,0,0,0,0,0,0,0,0
1649.0,Matthew Wade,13,0,0,0,0,0,0,0,0,0,0
14172.0,Yash Dayal,9,9,192,296,11,40 / -,40 / -,9.25,26.91,0,0
1472.0,Pradeep Sangwan,42,42,856,1240,38,18 / -,18 / -,8.69,32.63,0,0
11220.0,Alzarri Joseph,12,12,232,351,13,12 / -,12 / -,9.08,27.0,1,0
15452.0,Noor Ahmad,0,0,0,0,0,0,0,0,0,0,0
13750.0,Dominic Drakes,0,0,0,0,0,0,0,0,0,0,0
9838.0,Devon Conway,7,0,0,0,0,0,0,0,0,0,0
18504.0,Maheesh Theekshana,9,9,210,261,12,33 / 3,33 / 3,7.46,21.75,0,0
16458.0,Matheesha Pathirana,2,2,41,52,2,24 / -,24 / -,7.61,26.0,0,0
13184.0,Mukesh Choudhary,13,13,273,424,16,46 / -,46 / -,9.32,26.5,0,0
12805.0,Prashant Solanki,2,2,36,38,2,20 / -,20 / -,6.33,19.0,0,0
8651.0,Dwaine Pretorius,6,6,126,210,6,30 / 5,30 / 5,10.0,35.0,0,0
11445.0,Rovman Powell,14,1,6,17,0,17 / 2,17 / 2,17.0,0.0,0,0
6250.0,Mitchell Marsh	,29,23,391,522,24,25 / 3,25 / 3,8.01,21.75,0,0
12813.0,Abhijeet Tomar,1,0,0,0,0,0,0,0,0,0,0
9624.0,Baba Indrajith,3,0,0,0,0,0,0,0,0,0,0
1057.0,Tim Southee,52,52,1170,1663,45,20 / 5,20 / 5,8.53,36.96,0,0
9500.0,Chamika Karunaratne,0,0,0,0,0,0,0,0,0,0,0
8579.0,Evin Lewis,27,0,0,0,0,0,0,0,0,0,0
8440.0,Kyle Mayers,0,0,0,0,0,0,0,0,0,0,0
18738.0,Karan Sharma,1,0,0,0,0,0,0,0,0,0,0
13907.0,Ayush Badoni,13,2,12,11,2,5 / -,5 / -,5.5,5.5,0,0
14504.0,Tilak Varma,14,2,12,13,0,6 / -,6 / -,6.5,0.0,0,0
12337.0,Ramandeep Singh,5,3,36,54,6,20 / -,20 / -,9.0,9.0,0,0
20538.0,Dewald Brevis,7,1,3,8,1,8 / -,8 / -,0.0,8.0,0,0
14190.0,Kumar Kartikeya Singh,4,4,78,102,5,22 / -,22 / -,7.85,20.4,0,0
7860.0,Tymal Mills,10,10,209,343,11,35 / 3,35 / 3,9.85,31.18,0,0
14595.0,Hrithik Shokeen,5,5,90,127,2,47 / -,47 / -,8.47,63.5,0,0
11054.0,Prerak Mankad,1,0,0,0,0,0,0,0,0,0,0
7869.0,Bhanuka Rajapaksa,9,0,0,0,0,0,0,0,0,0,0
10214.0,Jitesh Sharma,12,0,0,0,0,0,0,0,0,0,0
11215.0,Odean Smith,6,6,90,178,6,30 / 2,30 / 2,11.87,29.67,0,0
22601.0,Raj Bawa	,2,0,0,0,0,0,0,0,0,0,0
8616.0,Rishi Dhawan,32,31,602,796,24,14 / 1,14 / 1,7.93,33.17,0,0
9554.0,Rassie van der Dussen,3,0,0,0,0,0,0,0,0,0,0
14336.0,Kuldeep Sen,7,7,151,237,8,20 / -,20 / -,9.42,29.62,0,0
11221.0,Obed McCoy,7,7,155,237,11,23 / 4,23 / 4,9.17,21.55,0,0
12639.0,Tejas Baroka,1,1,21,33,0,33 / -,33 / -,9.43,0.0,0,0
10353.0,KC Cariappa,11,11,216,348,8,16 / -,16 / -,9.67,43.5,0,0
10713.0,Daryl Mitchell,2,2,12,27,0,7 / 2,7 / 2,13.5,0.0,0,0
11172.0,Finn Allen ,0,0,0,0,0,0,0,0,0,0,0
14726.0,Akash Deep,5,5,113,205,5,45 / -,45 / -,10.88,41.0,0,0
6592.0,David Willey,7,7,126,167,3,24 / 4,24 / 4,7.95,55.67,0,0
9582.0,Aiden Markram,20,6,60,87,1,8 / 3,8 / 3,8.7,87.0,0,0
19027.0,Umran Malik,17,17,367,540,24,25 / 1,25 / 1,8.83,22.5,1,0
13646.0,Romario Shepherd,3,3,54,98,3,42 / 3,42 / 3,10.89,32.67,0,0
8136.0,Sean Abbott,3,3,54,104,1,47 / 2,47 / 2,11.56,104.0,0,0
