playerId,Player name,Mat,Inn_bat,Runs_bat,Avg_bat,SR,HS,NO,100s,50s,4s,6s,Inn_bowl,Balls,Runs_bowl,Wkt,BBI,BBM,Eco,Avg_bowl,5W,10W
9572,Billy Stanlake,7,5,4,1.33,14.29,2,2,0,0,0,0,7,354,324,7,35 / 3,35 / 3,5.49,46.29,0,0
6326,Kane Williamson,151,144,6174,47.49,81.76,148,14,13,39,564,49,65,1467,1310,37,22 / 4,22 / 4,5.36,35.41,0,0
10213,Virat Singh,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
8204,Vijay Shankar,12,8,223,31.86,90.65,46,1,0,0,20,4,9,233,210,4,15 / 2,15 / 2,5.41,52.5,0,0
8356,Sandeep Sharma,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
1465,Wriddhiman Saha,9,5,41,13.67,73.21,16,2,0,0,5,0,0,0,0,0,0,0,0.0,0.0,0,0
13113,Prithvi Raj,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10225,T Natarajan,2,1,0,0.0,0.0,0,1,0,0,0,0,2,120,143,3,70 / 2,70 / 2,7.15,47.67,0,0
3007,Mohammad Nabi,133,118,2901,27.37,84.75,116,12,1,15,181,90,129,6405,4545,142,30 / 4,30 / 4,4.26,32.01,0,0
8313,Jason Holder,127,103,2019,24.62,91.19,99,21,0,11,146,64,123,5863,5412,146,27 / 5,27 / 5,5.54,37.07,2,0
12089,Priyam Garg,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
6507,Jonny Bairstow,93,85,3606,46.83,104.13,141,8,11,15,405,89,0,0,0,0,0,0,0.0,0.0,0,0
10952,Khaleel Ahmed,11,3,9,4.5,52.94,5,1,0,0,1,0,11,480,465,15,13 / 3,13 / 3,5.81,31.0,0,0
14628,Abdul Samad,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
1448,Cheteshwar Pujara,5,5,51,10.2,39.23,27,0,0,0,4,0,0,0,0,0,0,0,0.0,0.0,0,0
9244,Lukman Hussain Meriwala,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
7990,Sam Billings,25,20,607,33.72,92.39,118,2,1,4,68,6,0,0,0,0,0,0,0.0,0.0,0,0
11893,Vishnu Vinod,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9443,Tim Seifert,3,2,33,16.5,122.22,22,0,0,0,2,1,0,0,0,0,0,0,0.0,0.0,0,0
544,Shakib al Hasan,221,209,6755,37.53,82.26,134,29,9,50,611,46,218,11351,8401,285,29 / 5,29 / 5,4.44,29.48,3,0
8846,Sheldon Jackson,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15861,Vaibhav Arora,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
8118,Ben Cutting,4,2,53,26.5,79.1,27,0,0,0,4,1,4,216,158,5,45 / 3,45 / 3,4.39,31.6,0,0
10917,Venkatesh Iyer,2,2,24,12.0,60.0,22,0,0,0,0,1,1,30,28,0,28 / 0,28 / 0,5.6,0.0,0,0
7625,Adam Milne,40,17,168,16.8,101.82,36,7,0,0,11,4,39,1801,1581,41,49 / 3,49 / 3,5.27,38.56,0,0
14565,Marco Jansen,2,1,2,2.0,50.0,2,0,0,0,0,0,2,114,106,2,57 / 2,57 / 2,5.58,53.0,0,0
6660,Dawid Malan,9,9,319,53.17,93.55,125,3,1,2,28,4,1,4,5,1,5 / 1,5 / 1,0.0,5.0,0,0
10280,Jhye Richardson,15,9,93,18.6,86.92,29,4,0,0,7,0,15,810,793,27,26 / 4,26 / 4,5.87,29.37,0,0
10226,Shahrukh Khan,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12226,Riley Meredith,1,1,0,0.0,0.0,0,1,0,0,0,0,1,30,36,0,36 / 0,36 / 0,7.2,0.0,0,0
1437,Moises Henriques,16,15,117,9.0,60.94,22,2,0,0,10,0,12,402,347,8,32 / 3,32 / 3,5.18,43.38,0,0
8107,Jalaj Saxena,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15480,Nathan Ellis,3,3,6,6.0,85.71,3,2,0,0,0,0,3,138,140,3,36 / 1,36 / 1,6.09,46.67,0,0
9863,Mustafizur Rahim,77,33,82,6.83,54.67,18,21,0,0,9,0,76,3732,3168,134,43 / 6,43 / 6,5.09,23.64,5,0
9863,Mustafizur Rahim,77,33,82,6.83,54.67,18,21,0,0,9,0,76,3732,3168,134,43 / 6,43 / 6,5.09,23.64,5,0
9863,Mustafizur Rahim,77,33,82,6.83,54.67,18,21,0,0,9,0,76,3732,3168,134,43 / 6,43 / 6,5.09,23.64,5,0
9863,Mustafizur Rahim,77,33,82,6.83,54.67,18,21,0,0,9,0,76,3732,3168,134,43 / 6,43 / 6,5.09,23.64,5,0
9863,Mustafizur Rahim,77,33,82,6.83,54.67,18,21,0,0,9,0,76,3732,3168,134,43 / 6,43 / 6,5.09,23.64,5,0
9863,Mustafizur Rahim,77,33,82,6.83,54.67,18,21,0,0,9,0,76,3732,3168,134,43 / 6,43 / 6,5.09,23.64,5,0
9863,Mustafizur Rahim,77,33,82,6.83,54.67,18,21,0,0,9,0,76,3732,3168,134,43 / 6,43 / 6,5.09,23.64,5,0
9863,Mustafizur Rahim,77,33,82,6.83,54.67,18,21,0,0,9,0,76,3732,3168,134,43 / 6,43 / 6,5.09,23.64,5,0
9863,Mustafizur Rahman,77,33,82,6.83,54.67,18,21,0,0,9,0,76,3732,3168,134,43 / 6,43 / 6,5.09,23.64,5,0
9863,Mustafizur Rahman,77,33,82,6.83,54.67,18,21,0,0,9,0,76,3732,3168,134,43 / 6,43 / 6,5.09,23.64,5,0
9863,Mustafizur Rahman,77,33,82,6.83,54.67,18,21,0,0,9,0,76,3732,3168,134,43 / 6,43 / 6,5.09,23.64,5,0
9863,Mustafizur Rahman,77,33,82,6.83,54.67,18,21,0,0,9,0,76,3732,3168,134,43 / 6,43 / 6,5.09,23.64,5,0
9863,Mustafizur Rahman,77,33,82,6.83,54.67,18,21,0,0,9,0,76,3732,3168,134,43 / 6,43 / 6,5.09,23.64,5,0
9863,Mustafizur Rahman,77,33,82,6.83,54.67,18,21,0,0,9,0,76,3732,3168,134,43 / 6,43 / 6,5.09,23.64,5,0
9863,Mustafizur Rahman,77,33,82,6.83,54.67,18,21,0,0,9,0,76,3732,3168,134,43 / 6,43 / 6,5.09,23.64,5,0
9863,Mustafizur Rahman,77,33,82,6.83,54.67,18,21,0,0,9,0,76,3732,3168,134,43 / 6,43 / 6,5.09,23.64,5,0
13494,Chetan Sakariya,1,1,0,0.0,0.0,0,1,0,0,0,0,1,48,34,2,34 / 2,34 / 2,4.25,17.0,0,0
10045,Liam Livingstone,10,9,212,30.29,119.1,66,2,0,1,16,14,6,144,136,6,30 / 2,30 / 2,5.67,22.67,0,0
13537,Kuldip Yadav,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10693,Glenn Phillips,3,3,101,33.67,102.02,47,0,0,0,10,4,3,54,49,2,9 / 1,9 / 1,5.44,24.5,0,0
8709,Sachin Baby,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10636,Rajat Patidar,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9441,Kyle Jamieson,8,3,34,34.0,109.68,25,2,0,0,2,2,8,412,296,11,45 / 3,45 / 3,4.31,26.91,0,0
12669,Suyesh Prabhudessai,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyesh Prabhudessai,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyesh Prabhudessai,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyesh Prabhudessai,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyesh Prabhudessai,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyesh Prabhudessai,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyesh Prabhudessai,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyesh Prabhudessai,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyash Prabhudessai,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyash Prabhudessai,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyash Prabhudessai,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyash Prabhudessai,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyash Prabhudessai,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyash Prabhudessai,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyash Prabhudessai,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyash Prabhudessai,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13169,Tim David,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
8393,Dushmantha Chameera,42,29,223,12.39,63.35,29,11,0,0,16,3,41,1747,1577,44,16 / 5,16 / 5,5.42,35.84,1,0
10926,Wanindu Hasaranga,31,29,604,25.17,103.42,80,5,0,3,49,19,30,1423,1209,34,58 / 4,58 / 4,5.1,35.56,0,0
1726,Bhuvneshwar Kumar,121,55,552,14.15,73.9,53,16,0,1,46,8,120,5847,4951,141,42 / 5,42 / 5,5.08,35.11,1,0
13866,Sai Sudharshan,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13213,Rahmanullah Gurbaz,12,12,456,41.45,87.86,127,1,3,0,35,21,0,0,0,0,0,0,0.0,0.0,0,0
1649,Matthew Wade,97,83,1867,26.3,81.6,100,12,1,11,129,34,0,0,0,0,0,0,0.0,0.0,0,0
14172,Yash Dayal,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
1472,Pradeep Sangwan,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11220,Alzarri Joseph,49,29,263,15.47,61.59,29,12,0,0,19,10,48,2486,2157,78,56 / 5,56 / 5,5.21,27.65,1,0
15452,Noor Ahmad,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13750,Dominic Drakes,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9838,Devon Conway,3,3,225,75.0,88.24,126,0,1,1,26,0,0,0,0,0,0,0,0.0,0.0,0,0
18504,Maheesh Theekshana,9,6,28,28.0,47.46,11,5,0,0,1,0,9,492,334,10,37 / 4,37 / 4,4.07,33.4,0,0
16458,Matheesha Pathirana,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13184,Mukesh Choudhary,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12805,Prashant Solanki,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
8651,Dwaine Pretorius,25,12,175,15.91,87.94,50,1,0,1,13,5,25,1108,911,31,5 / 3,5 / 3,4.93,29.39,0,0
11445,Rovman Powell,43,40,878,23.73,82.6,101,3,1,2,55,37,15,280,275,3,7 / 1,7 / 1,5.89,91.67,0,0
6250,Mitchell Marsh	,66,62,1732,32.68,88.96,102,9,1,12,146,42,61,2033,1861,52,33 / 5,33 / 5,5.49,35.79,1,0
12813,Abhijeet Tomar,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9624,Baba Indrajith,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
1057,Tim Southee,143,86,681,12.61,97.84,55,32,0,1,53,26,141,7195,6557,190,33 / 7,33 / 7,5.47,34.51,3,0
9500,Chamika Karunaratne,18,17,376,34.18,87.65,75,6,0,1,22,8,16,498,460,16,47 / 3,47 / 3,5.54,28.75,0,0
8579,Evin Lewis,57,54,1847,36.22,82.97,176,3,4,10,185,52,0,0,0,0,0,0,0.0,0.0,0,0
8440,Kyle Mayers,11,10,261,26.1,79.09,120,0,1,0,25,10,7,246,229,4,50 / 2,50 / 2,5.59,57.25,0,0
18738,Karan Sharma,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13907,Ayush Badoni,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
14504,Tilak Varma,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12337,Ramandeep Singh,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
20538,Dewald Brevis,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
14190,Kumar Kartikeya Singh,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
7860,Tymal Mills,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
14595,Hrithik Shokeen,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11054,Prerak Mankad,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
7869,Bhanuka Rajapaksa,5,5,89,17.8,104.71,65,0,0,1,14,2,0,0,0,0,0,0,0.0,0.0,0,0
10214,Jitesh Sharma,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11215,Odean Smith,5,5,144,36.0,192.0,46,1,0,0,8,14,5,145,122,6,26 / 2,26 / 2,5.05,20.33,0,0
22601,Raj Bawa	,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
8616,Rishi Dhawan,3,2,12,12.0,92.31,9,1,0,0,1,0,3,150,160,1,74 / 1,74 / 1,6.4,160.0,0,0
9554,Rassie van der Dussen,36,31,1499,74.95,90.63,134,11,3,11,104,28,1,6,3,1,3 / 1,3 / 1,3.0,3.0,0,0
14336,Kuldeep Sen,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11221,Obed McCoy,2,1,0,0.0,0.0,0,1,0,0,0,0,2,84,109,4,38 / 2,38 / 2,7.79,27.25,0,0
12639,Tejas Baroka,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10353,KC Cariappa,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10713,Daryl Mitchell,3,2,112,0.0,114.29,100,2,1,0,11,2,2,30,33,0,8 / 0,8 / 0,6.6,0.0,0,0
11172,Finn Allen ,3,3,99,33.0,104.21,60,0,0,1,14,3,0,0,0,0,0,0,0.0,0.0,0,0
14726,Akash Deep,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
6592,David Willey,58,32,457,24.05,88.39,51,13,0,2,37,14,57,2577,2398,78,30 / 5,30 / 5,5.58,30.74,1,0
9582,Aiden Markram,39,36,976,28.71,88.81,96,2,0,4,108,19,14,426,380,11,18 / 2,18 / 2,5.35,34.55,0,0
19027,Umran Malik,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13646,Romario Shepherd,16,12,160,13.33,84.21,50,0,0,1,12,5,15,571,489,9,50 / 3,50 / 3,5.14,54.33,0,0
8136,Sean Abbott,5,5,98,19.6,120.99,49,0,0,0,12,1,5,204,234,3,25 / 1,25 / 1,6.88,78.0,0,0
