playerId,Match,Inning,Runs,Average,Strike Rate,Highest Score,hundreds,fifties,fours,sixes
10209,28,25,449,22.45,142.09,69,0,3,32,21
13682,20,19,562,29.58,116.84,75,0,5,57,10
21781,-,-,-,-,-,-,-,-,-,-
13521,-,-,-,-,-,-,-,-,-,-
15277,-,-,-,-,-,-,-,-,-,-
10730,8,3,10,10,55.56,5,0,0,0,0
463,10,3,20,20,142.86,19,0,0,4,0
2281,84,74,1204,23.15,151.64,61,0,3,88,64
9572,19,2,9,9,75,7,0,0,0,1
9214,2,-,-,-,-,-,-,-,-,-
8181,8,2,3,0,42.86,3,0,0,0,0
1851,9,6,122,20.33,123.23,58,0,1,12,3
8110,41,27,310,14.76,113.14,37,0,0,13,22
1394,54,52,950,21.11,111.37,84,0,6,66,51
10384,19,17,304,17.88,121.12,55,0,2,32,10
9791,21,20,412,21.68,123.72,67,0,2,48,13
6635,9,9,241,26.78,132.42,58,0,1,31,5
12068,22,22,727,36.35,145.4,162,1,3,61,51
11289,13,2,7,7,100,5,0,0,1,0
7854,9,7,45,7.5,109.76,15,0,0,2,2
21523,-,-,-,-,-,-,-,-,-,-
12619,-,-,-,-,-,-,-,-,-,-
24236,-,-,-,-,-,-,-,-,-,-
15195,-,-,-,-,-,-,-,-,-,-
16433,-,-,-,-,-,-,-,-,-,-
10373,-,-,-,-,-,-,-,-,-,-
11588,-,-,-,-,-,-,-,-,-,-
14694,-,-,-,-,-,-,-,-,-,-
22171,-,-,-,-,-,-,-,-,-,-
13976,-,-,-,-,-,-,-,-,-,-
24231,-,-,-,-,-,-,-,-,-,-
9648,-,-,-,-,-,-,-,-,-,-
