playerId,Player name,Mat,Inn_bat,Runs_bat,Avg_bat,SR,HS,NO,100s,50s,4s,6s,Inn_bowl,Balls,Runs_bowl,Wkt,BBI,BBM,Eco,Avg_bowl,5W,10W
11631,Sanjay Yadav,1,1,0,0.0,0.0,0,0,0,0,0,0,1,12,23,0,23 / -,23 / -,11.5,0.0,0,0
9572,Billy Stanlake,6,1,5,0.0,250.0,5,1,0,0,1,0,6,144,200,7,21 / 4,21 / 4,8.33,28.57,0,0
6326,Kane Williamson,76,75,2101,36.22,126.03,89,17,0,18,181,64,2,18,31,0,7 / 2,7 / 2,10.33,0.0,0,0
10213,Virat Singh,3,2,15,7.5,57.69,11,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0
8204,Vijay Shankar,51,43,731,23.58,122.04,63,12,0,3,46,28,22,238,344,9,19 / 2,19 / 2,8.67,38.22,0,0
8356,Sandeep Sharma,104,25,52,8.67,81.25,9,19,0,0,4,0,104,2318,3002,114,20 / 1,20 / 1,7.77,26.33,0,0
1465,Wriddhiman Saha,144,119,2427,25.28,127.87,115,23,1,11,231,76,0,0,0,0,0,0,0.0,0.0,0,0
13113,Prithvi Raj,2,1,0,0.0,0.0,0,1,0,0,0,0,2,30,57,1,29 / -,29 / -,11.4,57.0,0,0
10225,T Natarajan,35,4,3,0.0,60.0,3,4,0,0,0,0,35,759,1094,38,10 / 3,10 / 3,8.65,28.79,0,0
3007,Mohammad Nabi,17,14,180,15.0,151.26,31,2,0,0,16,9,17,343,408,13,11 / 4,11 / 4,7.14,31.38,0,0
8313,Jason Holder,38,24,247,13.0,124.12,47,5,0,0,13,17,38,824,1177,49,52 / 5,52 / 5,8.57,24.02,0,0
12089,Priyam Garg,21,17,251,15.69,115.14,51,1,0,1,15,9,0,0,0,0,0,0,0.0,0.0,0,0
6507,Jonny Bairstow,39,39,1291,35.86,142.65,114,3,1,9,133,55,0,0,0,0,0,0,0.0,0.0,0,0
10952,Khaleel Ahmed,34,5,1,0.2,14.29,1,0,0,0,0,0,34,778,1101,48,21 / 2,21 / 2,8.49,22.94,0,0
14628,Abdul Samad,25,20,226,14.12,142.14,33,4,0,0,12,14,5,54,113,2,9 / -,9 / -,12.56,56.5,0,0
1448,Cheteshwar Pujara,30,22,390,20.53,99.74,51,3,0,1,50,4,0,0,0,0,0,0,0.0,0.0,0,0
9244,Lukman Hussain Meriwala,1,0,0,0.0,0.0,0,0,0,0,0,0,1,18,32,1,32 / -,32 / -,10.67,32.0,0,0
7990,Sam Billings,30,27,503,19.35,129.64,56,1,0,3,40,20,0,0,0,0,0,0,0.0,0.0,0,0
11893,Vishnu Vinod,3,3,19,6.33,73.08,9,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0,0
9443,Tim Seifert,3,3,26,8.67,113.04,21,0,0,0,4,0,0,0,0,0,0,0,0.0,0.0,0,0
544,Shakib al Hasan,71,52,793,19.82,124.49,66,12,0,2,73,21,70,1484,1839,63,17 / 5,17 / 5,7.44,29.19,0,0
8846,Sheldon Jackson,9,8,61,10.17,107.02,16,2,0,0,5,1,0,0,0,0,0,0,0.0,0.0,0,0
15861,Vaibhav Arora,5,4,5,2.5,38.46,2,2,0,0,0,0,5,107,164,3,21 / -,21 / -,9.2,54.67,0,0
8118,Ben Cutting,21,17,238,21.64,168.79,39,6,0,0,15,19,17,281,429,10,20 / 1,20 / 1,9.16,42.9,0,0
10917,Venkatesh Iyer,22,22,552,27.6,120.79,67,2,0,5,54,21,8,75,115,3,29 / 2,29 / 2,9.2,38.33,0,0
7625,Adam Milne,10,6,23,5.75,79.31,15,2,0,0,0,1,10,207,327,7,21 / 4,21 / 4,9.48,46.71,0,0
14565,Marco Jansen,10,5,9,3.0,90.0,8,2,0,0,0,1,10,228,319,9,25 / 1,25 / 1,8.39,35.44,0,0
6660,Dawid Malan,1,1,26,26.0,100.0,26,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0,0
10280,Jhye Richardson,3,2,15,7.5,62.5,15,0,0,0,2,0,3,66,117,3,41 / 3,41 / 3,10.64,39.0,0,0
10226,Shahrukh Khan,19,18,270,19.29,121.62,47,4,0,0,13,19,0,0,0,0,0,0,0.0,0.0,0,0
12226,Riley Meredith,13,2,0,0.0,0.0,0,2,0,0,0,0,13,270,405,12,24 / 3,24 / 3,9.0,33.75,0,0
1437,Moises Henriques,62,54,1000,27.78,126.9,74,18,0,5,87,28,60,950,1289,42,12 / 3,12 / 3,8.14,30.69,0,0
8107,Jalaj Saxena,1,0,0,0.0,0.0,0,0,0,0,0,0,1,18,27,0,27 / -,27 / -,9.0,0.0,0,0
15480,Nathan Ellis,5,3,18,9.0,100.0,12,1,0,0,0,1,5,102,145,4,40 / 4,40 / 4,8.53,36.25,0,0
9863,Mustafizur Rahim,46,8,12,12.0,54.55,8,7,0,0,0,1,46,1050,1365,46,16 / 5,16 / 5,7.8,29.67,0,0
9863,Mustafizur Rahim,46,8,12,12.0,54.55,8,7,0,0,0,1,46,1050,1365,46,16 / 5,16 / 5,7.8,29.67,0,0
9863,Mustafizur Rahim,46,8,12,12.0,54.55,8,7,0,0,0,1,46,1050,1365,46,16 / 5,16 / 5,7.8,29.67,0,0
9863,Mustafizur Rahim,46,8,12,12.0,54.55,8,7,0,0,0,1,46,1050,1365,46,16 / 5,16 / 5,7.8,29.67,0,0
9863,Mustafizur Rahim,46,8,12,12.0,54.55,8,7,0,0,0,1,46,1050,1365,46,16 / 5,16 / 5,7.8,29.67,0,0
9863,Mustafizur Rahim,46,8,12,12.0,54.55,8,7,0,0,0,1,46,1050,1365,46,16 / 5,16 / 5,7.8,29.67,0,0
9863,Mustafizur Rahim,46,8,12,12.0,54.55,8,7,0,0,0,1,46,1050,1365,46,16 / 5,16 / 5,7.8,29.67,0,0
9863,Mustafizur Rahim,46,8,12,12.0,54.55,8,7,0,0,0,1,46,1050,1365,46,16 / 5,16 / 5,7.8,29.67,0,0
9863,Mustafizur Rahman,46,8,12,12.0,54.55,8,7,0,0,0,1,46,1050,1365,46,16 / 5,16 / 5,7.8,29.67,0,0
9863,Mustafizur Rahman,46,8,12,12.0,54.55,8,7,0,0,0,1,46,1050,1365,46,16 / 5,16 / 5,7.8,29.67,0,0
9863,Mustafizur Rahman,46,8,12,12.0,54.55,8,7,0,0,0,1,46,1050,1365,46,16 / 5,16 / 5,7.8,29.67,0,0
9863,Mustafizur Rahman,46,8,12,12.0,54.55,8,7,0,0,0,1,46,1050,1365,46,16 / 5,16 / 5,7.8,29.67,0,0
9863,Mustafizur Rahman,46,8,12,12.0,54.55,8,7,0,0,0,1,46,1050,1365,46,16 / 5,16 / 5,7.8,29.67,0,0
9863,Mustafizur Rahman,46,8,12,12.0,54.55,8,7,0,0,0,1,46,1050,1365,46,16 / 5,16 / 5,7.8,29.67,0,0
9863,Mustafizur Rahman,46,8,12,12.0,54.55,8,7,0,0,0,1,46,1050,1365,46,16 / 5,16 / 5,7.8,29.67,0,0
9863,Mustafizur Rahman,46,8,12,12.0,54.55,8,7,0,0,0,1,46,1050,1365,46,16 / 5,16 / 5,7.8,29.67,0,0
13494,Chetan Sakariya,17,6,16,3.2,64.0,7,1,0,0,2,0,17,378,510,17,31 / 1,31 / 1,8.1,30.0,0,0
10045,Liam Livingstone,23,23,549,27.45,166.87,70,3,0,4,38,40,13,144,215,6,27 / 2,27 / 2,8.96,35.83,0,0
13537,Kuldip Yadav,1,1,0,0.0,0.0,0,1,0,0,0,0,1,12,16,0,16 / -,16 / -,8.0,0.0,0,0
10693,Glenn Phillips,3,3,26,13.0,78.79,14,1,0,0,1,2,2,12,20,1,17 / 1,17 / 1,10.0,20.0,0,0
8709,Sachin Baby,19,11,144,16.0,122.03,33,2,0,0,11,5,2,10,8,2,4 / -,4 / -,4.8,4.0,0,0
10636,Rajat Patidar,12,11,404,40.4,144.29,112,1,1,2,30,21,0,0,0,0,0,0,0.0,0.0,0,0
9441,Kyle Jamieson,9,7,65,16.25,118.18,16,3,0,0,5,3,9,168,269,9,41 / 2,41 / 2,9.61,29.89,0,0
12669,Suyesh Prabhudessai,5,5,67,13.4,113.56,34,0,0,0,7,2,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyesh Prabhudessai,5,5,67,13.4,113.56,34,0,0,0,7,2,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyesh Prabhudessai,5,5,67,13.4,113.56,34,0,0,0,7,2,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyesh Prabhudessai,5,5,67,13.4,113.56,34,0,0,0,7,2,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyesh Prabhudessai,5,5,67,13.4,113.56,34,0,0,0,7,2,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyesh Prabhudessai,5,5,67,13.4,113.56,34,0,0,0,7,2,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyesh Prabhudessai,5,5,67,13.4,113.56,34,0,0,0,7,2,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyesh Prabhudessai,5,5,67,13.4,113.56,34,0,0,0,7,2,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyash Prabhudessai,5,5,67,13.4,113.56,34,0,0,0,7,2,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyash Prabhudessai,5,5,67,13.4,113.56,34,0,0,0,7,2,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyash Prabhudessai,5,5,67,13.4,113.56,34,0,0,0,7,2,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyash Prabhudessai,5,5,67,13.4,113.56,34,0,0,0,7,2,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyash Prabhudessai,5,5,67,13.4,113.56,34,0,0,0,7,2,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyash Prabhudessai,5,5,67,13.4,113.56,34,0,0,0,7,2,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyash Prabhudessai,5,5,67,13.4,113.56,34,0,0,0,7,2,0,0,0,0,0,0,0.0,0.0,0,0
12669,Suyash Prabhudessai,5,5,67,13.4,113.56,34,0,0,0,7,2,0,0,0,0,0,0,0.0,0.0,0,0
13169,Tim David,9,9,187,31.17,210.11,46,3,0,0,12,16,0,0,0,0,0,0,0.0,0.0,0,0
8393,Dushmantha Chameera,12,8,43,10.75,153.57,17,4,0,0,3,3,12,264,384,9,17 / 4,17 / 4,8.73,42.67,0,0
10926,Wanindu Hasaranga,18,9,39,4.88,86.67,18,1,0,0,4,1,18,378,490,26,18 / 4,18 / 4,7.78,18.85,1,0
1726,Bhuvneshwar Kumar,146,57,241,8.31,96.4,24,28,0,0,23,3,146,3262,3971,154,19 / 5,19 / 5,7.3,25.79,1,0
13866,Sai Sudharshan,5,5,145,36.25,127.19,65,1,0,1,14,3,0,0,0,0,0,0,0.0,0.0,0,0
13213,Rahmanullah Gurbaz,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
1649,Matthew Wade,13,13,179,13.77,104.68,35,0,0,0,23,2,0,0,0,0,0,0,0.0,0.0,0,0
14172,Yash Dayal,9,1,0,0.0,0.0,0,0,0,0,0,0,9,192,296,11,40 / -,40 / -,9.25,26.91,0,0
1472,Pradeep Sangwan,42,15,26,3.25,59.09,6,7,0,0,1,0,42,856,1240,38,18 / -,18 / -,8.69,32.63,0,0
11220,Alzarri Joseph,12,5,20,20.0,100.0,15,4,0,0,2,0,12,232,351,13,12 / -,12 / -,9.08,27.0,1,0
15452,Noor Ahmad,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13750,Dominic Drakes,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9838,Devon Conway,7,7,252,42.0,145.66,87,1,0,3,22,12,0,0,0,0,0,0,0.0,0.0,0,0
18504,Maheesh Theekshana,9,2,7,7.0,100.0,7,1,0,0,0,1,9,210,261,12,33 / 3,33 / 3,7.46,21.75,0,0
16458,Matheesha Pathirana,2,0,0,0.0,0.0,0,0,0,0,0,0,2,41,52,2,24 / -,24 / -,7.61,26.0,0,0
13184,Mukesh Choudhary,13,2,6,6.0,100.0,4,1,0,0,1,0,13,273,424,16,46 / -,46 / -,9.32,26.5,0,0
12805,Prashant Solanki,2,0,0,0.0,0.0,0,0,0,0,0,0,2,36,38,2,20 / -,20 / -,6.33,19.0,0,0
8651,Dwaine Pretorius,6,5,44,11.0,157.14,22,1,0,0,3,3,6,126,210,6,30 / 5,30 / 5,10.0,35.0,0,0
11445,Rovman Powell,14,12,250,25.0,149.7,67,2,0,1,10,22,1,6,17,0,17 / 2,17 / 2,17.0,0.0,0,0
6250,Mitchell Marsh	,29,23,476,22.67,123.32,89,2,0,2,28,28,23,391,522,24,25 / 3,25 / 3,8.01,21.75,0,0
12813,Abhijeet Tomar,1,1,4,4.0,50.0,4,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0
9624,Baba Indrajith,3,3,21,7.0,70.0,15,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0
1057,Tim Southee,52,20,120,9.23,112.15,36,7,0,0,8,4,52,1170,1663,45,20 / 5,20 / 5,8.53,36.96,0,0
9500,Chamika Karunaratne,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
8579,Evin Lewis,27,26,654,27.25,137.11,65,2,0,4,62,36,0,0,0,0,0,0,0.0,0.0,0,0
8440,Kyle Mayers,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
18738,Karan Sharma,1,1,4,4.0,100.0,4,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0
13907,Ayush Badoni,13,11,161,20.12,123.85,54,3,0,1,11,7,2,12,11,2,5 / -,5 / -,5.5,5.5,0,0
14504,Tilak Varma,14,14,397,36.09,131.02,61,3,0,2,29,16,2,12,13,0,6 / -,6 / -,6.5,0.0,0,0
12337,Ramandeep Singh,5,4,45,22.5,112.5,14,2,0,0,3,1,3,36,54,6,20 / -,20 / -,9.0,9.0,0,0
20538,Dewald Brevis,7,7,161,23.0,142.48,49,0,0,0,14,11,1,3,8,1,8 / -,8 / -,0.0,8.0,0,0
14190,Kumar Kartikeya Singh,4,1,3,3.0,60.0,3,0,0,0,0,0,4,78,102,5,22 / -,22 / -,7.85,20.4,0,0
7860,Tymal Mills,10,5,8,2.0,57.14,6,1,0,0,0,1,10,209,343,11,35 / 3,35 / 3,9.85,31.18,0,0
14595,Hrithik Shokeen,5,3,43,21.5,89.58,25,1,0,0,5,0,5,90,127,2,47 / -,47 / -,8.47,63.5,0,0
11054,Prerak Mankad,1,1,4,0.0,400.0,4,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0
7869,Bhanuka Rajapaksa,9,9,206,22.89,159.69,43,0,0,0,16,13,0,0,0,0,0,0,0.0,0.0,0,0
10214,Jitesh Sharma,12,10,234,29.25,163.64,44,2,0,0,22,12,0,0,0,0,0,0,0.0,0.0,0,0
11215,Odean Smith,6,6,51,17.0,115.91,25,3,0,0,1,5,6,90,178,6,30 / 2,30 / 2,11.87,29.67,0,0
22601,Raj Bawa	,2,2,11,5.5,78.57,11,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0
8616,Rishi Dhawan,32,21,190,21.11,108.57,25,12,0,0,17,6,31,602,796,24,14 / 1,14 / 1,7.93,33.17,0,0
9554,Rassie van der Dussen,3,3,22,11.0,91.67,12,1,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0
14336,Kuldeep Sen,7,1,0,0.0,0.0,0,1,0,0,0,0,7,151,237,8,20 / -,20 / -,9.42,29.62,0,0
11221,Obed McCoy,7,1,8,8.0,160.0,8,0,0,0,0,1,7,155,237,11,23 / 4,23 / 4,9.17,21.55,0,0
12639,Tejas Baroka,1,0,0,0.0,0.0,0,0,0,0,0,0,1,21,33,0,33 / -,33 / -,9.43,0.0,0,0
10353,KC Cariappa,11,5,24,8.0,114.29,12,2,0,0,0,2,11,216,348,8,16 / -,16 / -,9.67,43.5,0,0
10713,Daryl Mitchell,2,2,33,16.5,75.0,17,0,0,0,1,0,2,12,27,0,7 / 2,7 / 2,13.5,0.0,0,0
11172,Finn Allen ,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
14726,Akash Deep,5,1,0,0.0,0.0,0,0,0,0,0,0,5,113,205,5,45 / -,45 / -,10.88,41.0,0,0
6592,David Willey,7,2,18,9.0,60.0,18,0,0,0,3,0,7,126,167,3,24 / 4,24 / 4,7.95,55.67,0,0
9582,Aiden Markram,20,18,527,40.54,134.1,68,5,0,3,37,23,6,60,87,1,8 / 3,8 / 3,8.7,87.0,0,0
19027,Umran Malik,17,4,4,4.0,50.0,3,3,0,0,0,0,17,367,540,24,25 / 1,25 / 1,8.83,22.5,1,0
13646,Romario Shepherd,3,3,58,29.0,141.46,26,1,0,0,2,5,3,54,98,3,42 / 3,42 / 3,10.89,32.67,0,0
8136,Sean Abbott,3,3,22,7.33,122.22,14,0,0,0,1,2,3,54,104,1,47 / 2,47 / 2,11.56,104.0,0,0
